State,Bedroom,Bathroom,Area,LotArea,Latitude,Longitude,ListedPrice
11,3.0,2.0,1596.0,0.21,43.15789,-115.69932,379900.0
26,4.0,3.0,2232.0,1.51,46.881977,-100.670906,379900.0
43,4.0,2.0,3100.0,0.5199954086317723,37.41437,-79.15167,379900.0
19,3.0,4.0,2412.0,0.13,44.77725,-68.76312,379900.0
11,4.0,2.0,1447.0,0.1649999999999999,42.516003,-114.49543,379900.0
35,4.0,2.0,2122.0,0.11,45.579243,-122.72609,379900.0
30,1.0,1.0,473.0,0.01,35.67887,-105.943344,379900.0
13,4.0,3.0,1876.0,1.5,41.124874,-84.886246,379900.0
33,4.0,2.0,2692.0,2.06,41.12989,-81.7747,379500.0
26,4.0,3.0,2576.0,0.2214646464646464,46.91493,-96.77715,379500.0
30,1.0,1.0,640.0,4.26,36.290016,-105.24641,379500.0
25,3.0,3.0,1450.0,11.5,35.788303,-82.570946,379000.0
30,1.0,1.0,2375.0,0.06,32.77076,-108.27745,379000.0
48,3.0,2.0,1500.0,0.2299999999999999,44.837574,-108.39661,379000.0
22,4.0,3.0,2300.0,0.3,38.72624,-90.608345,379000.0
33,3.0,3.0,1596.0,0.92,39.65193,-82.46215,379000.0
45,2.0,2.0,1088.0,0.1712,46.96822,-124.167015,379000.0
44,3.0,2.0,1292.0,0.0,44.506386,-73.24376,379000.0
27,3.0,2.0,2113.0,0.25,40.810177,-96.61858,379000.0
11,3.0,2.0,1976.0,0.258,46.37906,-116.99703,379000.0
37,3.0,2.0,1536.0,0.2,41.90987,-71.39686,379000.0
39,5.0,3.0,2488.0,0.29,44.408318,-103.51457,379000.0
36,2.0,2.0,1856.0,0.386,40.7451,-75.30816,379000.0
24,2.0,1.0,1085.0,0.0689999999999999,46.863056,-114.01667,379000.0
42,4.0,2.0,2100.0,0.12,40.53026,-112.2891,379000.0
27,5.0,4.0,1530.0,0.35,40.888145,-98.405106,379000.0
3,3.0,2.0,1080.0,0.1477961432506887,33.421886,-111.87217,379000.0
37,3.0,2.0,1380.0,0.160376492194674,41.780407,-71.46955,379000.0
8,3.0,2.0,1622.0,0.1399999999999999,28.05341,-80.65473,379000.0
31,3.0,2.0,1374.0,0.1699999999999999,36.093094,-115.10669,378000.0
38,3.0,3.0,2163.0,0.27,34.59025,-82.9024,377900.0
3,3.0,2.0,1350.0,0.1073232323232323,33.41149,-112.24976,376290.0
41,3.0,2.0,1792.0,0.1263,32.90486,-97.27511,376000.0
48,5.0,3.0,5234.0,0.12,41.580284,-109.2158,376000.0
22,2.0,3.0,1977.0,1.0,38.834785,-91.12801,375000.0
10,4.0,2.0,1414.0,11.58,41.20028,-93.53052,375000.0
47,3.0,2.0,1900.0,0.2530762167125803,39.295013,-80.272354,375000.0
38,3.0,2.0,1152.0,0.09,33.589283,-79.00115,375000.0
10,4.0,4.0,1803.0,0.2975,41.49814,-93.68803,375000.0
15,3.0,2.0,2481.0,0.4399908172635445,38.147305,-84.6845,375000.0
9,3.0,2.0,2524.0,0.2637,34.075043,-84.5435,375000.0
3,2.0,2.0,1360.0,0.1351010101010101,33.461464,-111.69934,375000.0
42,3.0,2.0,1640.0,5.02,39.740215,-111.52351,375000.0
24,2.0,2.0,1434.0,40.0,46.750072,-113.00276,375000.0
8,3.0,2.0,1248.0,0.2637741046831955,26.941898,-82.28231,375000.0
19,6.0,2.0,2270.0,0.29,43.50445,-70.45342,375000.0
10,4.0,3.0,3096.0,3.52,41.63286,-95.897,375000.0
0,3.0,2.0,1250.0,0.19,61.587883,-149.13612,375000.0
35,0.0,0.0,768.0,0.9,43.821598,-121.464264,375000.0
0,2.0,1.0,2200.0,6.7,64.94949,-148.19188,375000.0
31,3.0,3.0,1558.0,0.04,36.06529,-115.299194,375000.0
3,4.0,2.0,1784.0,0.1910238751147842,33.487907,-112.713806,375000.0
3,3.0,2.0,1300.0,0.101010101010101,33.412838,-111.59596,375000.0
25,2.0,2.0,1352.0,0.0,36.136753,-76.2037,375000.0
36,3.0,2.0,3000.0,1.91,40.401672,-75.808876,375000.0
15,3.0,2.0,1636.0,4.06,36.750683,-86.505135,375000.0
34,4.0,3.0,3050.0,0.231,36.289474,-95.86222,375000.0
42,4.0,2.0,1600.0,0.15,40.73726,-111.92618,375000.0
42,1.0,1.0,693.0,0.24,40.55204,-111.5215,375000.0
24,3.0,2.0,1356.0,3.0,45.85081,-112.15237,375000.0
46,2.0,1.0,440.0,1.63,46.529217,-91.37555,375000.0
9,4.0,3.0,1992.0,0.0,33.95808,-83.91022,375000.0
27,4.0,2.0,2026.0,1.21,41.187035,-97.55033,375000.0
3,3.0,2.0,1793.0,4.591368227731864e-06,31.831587,-111.007355,375000.0
28,2.0,3.0,1501.0,0.65,42.777206,-71.239655,375000.0
35,3.0,2.0,1372.0,0.16,43.147774,-123.39617,375000.0
43,4.0,3.0,2487.0,0.29,37.05155,-76.35468,375000.0
28,2.0,2.0,1144.0,0.89,43.066746,-70.946846,375000.0
28,6.0,4.0,4158.0,21.0,42.9144,-72.4153,375000.0
0,3.0,2.0,1190.0,0.22,61.30338,-149.544,375000.0
47,4.0,3.0,2363.0,0.24,39.44857,-77.95521,375000.0
30,3.0,2.0,1570.0,0.3,33.33436,-105.66604,375000.0
43,4.0,3.0,2184.0,0.2410009182736455,38.58565,-77.77782,375000.0
34,4.0,2.0,1542.0,10.0,36.340885,-95.51501,375000.0
13,4.0,3.0,2328.0,0.55,38.294106,-85.90066,375000.0
14,4.0,3.0,1904.0,0.3366620752984389,38.896725,-94.85867,375000.0
47,4.0,3.0,3160.0,6.03,39.24744,-78.62456,375000.0
38,3.0,2.0,2027.0,0.71,33.55786,-81.76271,375000.0
22,3.0,2.0,1675.0,3.7,37.08925,-93.112305,375000.0
15,4.0,3.0,2660.0,2.81,38.59468,-82.97778,375000.0
25,3.0,3.0,1707.0,0.2,35.78867,-78.50782,375000.0
11,2.0,2.0,1152.0,0.73,44.07283,-115.54843,375000.0
28,4.0,1.0,1612.0,0.7,43.261593,-71.62096,375000.0
31,3.0,2.0,1248.0,2.18,38.750835,-119.513916,375000.0
40,5.0,3.0,2118.0,0.41,36.55671,-82.52883,375000.0
25,3.0,3.0,1425.0,0.18,35.232746,-81.04306,375000.0
29,3.0,1.0,2173.0,1.66,39.85529,-74.75158,375000.0
21,3.0,2.0,1608.0,0.43,44.887062,-93.47486,375000.0
21,5.0,2.0,2115.0,0.2299999999999999,45.16235,-93.37679,375000.0
41,4.0,3.0,2171.0,0.1581,30.512857,-97.56428,375000.0
8,2.0,2.0,1268.0,0.1007805325987144,27.275126,-82.504906,375000.0
36,3.0,3.0,1500.0,0.0866620752984389,40.06503,-75.14008,375000.0
48,2.0,1.0,1112.0,20.0,41.149517,-104.43962,375000.0
10,4.0,4.0,3265.0,0.25,41.969757,-91.76066,375000.0
30,3.0,3.0,2820.0,1.06,34.768654,-106.66714,375000.0
14,4.0,3.0,2240.0,0.19,38.846504,-94.792046,375000.0
25,3.0,4.0,1896.0,0.25,35.526222,-83.013985,375000.0
46,3.0,2.0,2157.0,0.24,42.936455,-87.98755,375000.0
21,4.0,2.0,1864.0,1.0,45.07858,-93.166504,375000.0
2,3.0,2.0,1786.0,0.1891,36.06747,-94.22706,375000.0
0,4.0,2.0,1600.0,0.2146464646464646,61.13335,-146.36542,375000.0
11,4.0,3.0,2822.0,0.22,42.986736,-116.09207,375000.0
37,4.0,2.0,1364.0,0.1100091827364554,41.834637,-71.46835,374999.0
27,2.0,2.0,1737.0,0.1993801652892562,40.72098,-99.09551,374900.0
18,3.0,3.0,1972.0,0.4681818181818182,39.67941,-77.714874,374900.0
6,4.0,3.0,2300.0,0.27,41.712383,-72.97679,374900.0
12,4.0,3.0,3338.0,1.66,40.85164,-89.62174,374900.0
35,3.0,2.0,1696.0,0.1399999999999999,43.97204,-124.10774,374900.0
35,2.0,2.0,1472.0,0.1699999999999999,44.01401,-123.088104,374900.0
48,3.0,2.0,2321.0,0.52,43.551723,-109.66789,374900.0
21,3.0,2.0,2088.0,0.1779155188246097,46.82706,-92.06717,374900.0
48,3.0,3.0,2690.0,0.1924242424242424,41.137287,-104.809616,374900.0
7,3.0,2.0,1650.0,0.25,39.797245,-75.468834,374500.0
9,4.0,3.0,2618.0,0.3,32.56469,-84.9685,374500.0
4,2.0,2.0,1392.0,0.15,33.960014,-116.99635,374450.0
41,4.0,3.0,2032.0,0.205,32.518116,-96.79296,374000.0
2,4.0,2.0,2199.0,6.06,34.551636,-92.27104,374000.0
47,4.0,3.0,2259.0,0.2409090909090909,39.28801,-77.8546,374000.0
22,4.0,3.0,2528.0,22.0,39.2891,-92.3729,374000.0
33,4.0,3.0,2043.0,0.22,40.32037,-83.078606,373000.0
1,4.0,3.0,2499.0,0.42,32.601738,-85.4107,373000.0
30,3.0,3.0,1805.0,0.26,35.287624,-106.597206,372000.0
39,4.0,2.0,1768.0,0.71,44.05171,-103.21163,372000.0
45,3.0,2.0,1560.0,0.67,46.169582,-122.94135,372000.0
16,4.0,3.0,2779.0,0.65,30.27427,-89.698944,370000.0
38,3.0,3.0,1608.0,0.2799999999999999,32.98434,-80.13925,370000.0
30,2.0,2.0,1031.0,0.15,35.0828,-106.60395,370000.0
48,4.0,2.0,1788.0,0.1446969696969696,41.143238,-104.77181,370000.0
17,2.0,2.0,1284.0,0.3,42.1784,-71.36425,370000.0
15,2.0,3.0,1910.0,0.548989898989899,37.97564,-85.010666,370000.0
18,3.0,2.0,1632.0,0.2525252525252525,38.84035,-76.71783,370000.0
7,3.0,2.0,1985.0,0.2324380165289256,39.08032,-75.47902,370000.0
22,3.0,3.0,1712.0,0.1399999999999999,38.590786,-90.4749,370000.0
38,4.0,3.0,2012.0,0.21,32.977993,-80.15455,370000.0
11,3.0,2.0,1400.0,0.43,43.630077,-111.930016,370000.0
34,4.0,3.0,2752.0,0.244,36.01436,-95.94555,370000.0
28,2.0,1.0,1156.0,0.2100091827364554,43.204773,-71.24466,370000.0
14,4.0,2.0,1825.0,0.2,38.992958,-94.61024,370000.0
47,3.0,3.0,1362.0,0.3,39.05214,-79.441605,370000.0
38,4.0,3.0,2351.0,0.24,35.033924,-81.02467,370000.0
24,5.0,3.0,2785.0,0.437,46.607822,-112.02777,369999.0
23,4.0,3.0,2525.0,0.1699999999999999,30.419708,-88.74992,369990.0
7,3.0,3.0,2113.0,0.1294765840220385,38.595665,-75.32816,369990.0
7,4.0,3.0,1903.0,0.3299999999999999,38.471107,-75.216415,369990.0
43,3.0,3.0,1728.0,0.2038,37.64866,-77.46997,369950.0
47,3.0,2.0,2188.0,0.86,39.226944,-77.79701,369900.0
39,4.0,3.0,3042.0,0.5818411386593205,45.509163,-98.41812,369900.0
18,3.0,4.0,1974.0,0.0459136822773186,38.82668,-76.76683,369900.0
44,4.0,2.0,1268.0,0.25,42.894917,-72.89311,369900.0
7,5.0,2.0,1775.0,0.3199954086317723,39.744225,-75.604324,369900.0
10,3.0,3.0,2751.0,0.2644628099173554,41.247826,-95.83607,369900.0
40,3.0,2.0,1490.0,0.31,35.60308,-87.092575,369900.0
29,4.0,4.0,2200.0,0.01,40.51946,-74.25937,369900.0
0,4.0,4.0,2544.0,0.26,59.648014,-151.51688,369900.0
17,3.0,3.0,1300.0,0.101010101010101,42.27508,-71.83756,369900.0
38,3.0,3.0,2181.0,0.26,34.89079,-82.08112,369900.0
39,4.0,2.0,2728.0,1.0,45.30883,-97.03711,369900.0
2,4.0,4.0,3920.0,0.82,33.283382,-93.22856,369900.0
29,4.0,3.0,2316.0,0.2151974288337924,39.741463,-75.01448,369900.0
1,4.0,3.0,2106.0,0.36,32.63288,-85.48234,369900.0
37,3.0,2.0,1612.0,0.1800045913682277,41.80502,-71.365166,369900.0
27,3.0,4.0,2529.0,0.21,40.773125,-96.61154,369900.0
33,4.0,2.0,3322.0,12.5,40.688248,-82.600334,369900.0
29,4.0,4.0,2245.0,2.295684113865932e-09,40.519363,-74.25939,369900.0
26,5.0,3.0,2484.0,0.2789999999999999,46.769268,-100.79629,369900.0
6,3.0,2.0,2156.0,0.54,41.48,-73.00724,369900.0
21,4.0,3.0,3400.0,0.5599999999999999,44.16832,-94.03559,369900.0
17,6.0,2.0,2436.0,0.2272727272727272,42.082447,-72.02145,369900.0
21,3.0,2.0,1482.0,0.2582644628099173,46.83227,-92.06254,369900.0
6,3.0,2.0,1514.0,0.27,41.344242,-72.979195,369900.0
15,3.0,2.0,1835.0,1.3800045913682275,37.099842,-83.996414,369900.0
20,4.0,3.0,1994.0,0.3,42.83334,-86.205925,369900.0
32,3.0,3.0,1656.0,0.4729,42.819298,-78.6592,369900.0
34,3.0,3.0,2251.0,2.07,35.590412,-97.45551,369800.0
3,4.0,2.0,2343.0,0.11,32.108303,-111.11222,369030.0
29,2.0,3.0,1450.0,0.3,40.56212,-74.48476,369000.0
36,4.0,3.0,2492.0,0.36,41.039204,-75.09579,369000.0
19,4.0,1.0,1212.0,1.1,43.2894,-70.828835,369000.0
17,2.0,1.0,962.0,0.2278236914600551,42.315693,-71.78609,369000.0
17,2.0,2.0,946.0,0.3,42.544556,-70.88544,369000.0
24,4.0,3.0,1932.0,0.4352,45.81695,-108.52522,369000.0
12,4.0,2.0,2202.0,0.1073232323232323,42.08211,-88.05137,369000.0
43,3.0,3.0,1971.0,8.4,37.364525,-79.92701,369000.0
16,2.0,3.0,1528.0,0.0688705234159779,30.00721,-90.11936,369000.0
42,3.0,2.0,1716.0,0.2,41.06834,-111.9695,369000.0
6,2.0,2.0,1906.0,0.21,41.347824,-72.80092,369000.0
37,4.0,2.0,1632.0,0.3399908172635445,41.96576,-71.733215,369000.0
2,3.0,2.0,2116.0,0.37,34.450935,-93.12489,369000.0
44,5.0,2.0,2295.0,0.5,42.86667,-72.87451,369000.0
28,3.0,2.0,1219.0,0.2800045913682277,43.444557,-71.47067,369000.0
13,3.0,3.0,1980.0,1.53,39.20732,-86.2582,369000.0
37,6.0,2.0,1872.0,0.0780532598714417,41.804028,-71.42332,369000.0
12,3.0,2.0,1849.0,0.3282,42.265877,-87.97594,369000.0
9,1.0,1.0,852.0,0.9,34.929596,-84.4517,369000.0
46,2.0,1.0,1087.0,1.7199954086317724,45.903606,-89.109406,369000.0
11,3.0,2.0,1596.0,0.51,43.629612,-111.9378,369000.0
38,2.0,3.0,1506.0,0.24,33.992195,-81.00482,369000.0
44,4.0,2.0,1976.0,11.2,44.893055,-72.81911,369000.0
3,4.0,2.0,1834.0,0.13,31.950169,-110.98003,368740.0
39,3.0,2.0,1842.0,0.2799999999999999,43.83669,-103.18412,368000.0
13,4.0,3.0,3022.0,1.5,38.099667,-87.695496,368000.0
41,4.0,2.0,2372.0,0.179,32.659107,-97.124054,368000.0
46,3.0,2.0,1318.0,0.32,43.094803,-88.474724,367900.0
17,4.0,2.0,1800.0,0.63,42.191372,-73.3289,367000.0
2,3.0,2.0,1792.0,0.17,36.16346,-94.2476,366900.0
8,4.0,2.0,1936.0,0.3,27.670622,-82.32869,366600.0
3,3.0,2.5,1558.0,0.2139118457300275,33.4117,-112.57735,365525.0
48,3.0,3.0,1800.0,0.0,42.830086,-106.26137,365000.0
3,4.0,2.25,2043.0,0.1946969696969697,33.49561,-112.11985,365000.0
45,4.0,2.0,1344.0,0.1,47.642178,-117.26758,365000.0
48,4.0,3.0,2516.0,0.2400826446280991,41.169647,-104.81061,365000.0
22,3.0,3.0,1580.0,0.1562901744719926,39.019558,-94.57852,365000.0
18,2.0,2.0,974.0,0.3,38.4155,-75.06061,365000.0
28,3.0,2.0,1862.0,1.8,43.61317,-71.73868,365000.0
1,4.0,3.0,2354.0,0.21,34.69121,-86.78906,365000.0
5,2.0,1.0,1134.0,0.53,39.406704,-105.47499,365000.0
25,3.0,2.0,1880.0,0.2800045913682277,33.93881,-78.0551,365000.0
21,1.0,2.0,1698.0,14.75,45.412903,-93.323944,365000.0
37,3.0,1.0,1200.0,0.1099862258953168,41.82878,-71.47489,365000.0
21,4.0,3.0,2080.0,0.2,45.45158,-94.447716,365000.0
22,3.0,2.0,1853.0,0.1605371900826446,39.022423,-94.58066,365000.0
32,3.0,3.0,1871.0,0.25,42.35705,-73.60231,365000.0
28,4.0,3.0,1767.0,0.3,43.896423,-71.58318,365000.0
34,4.0,3.0,2658.0,2.23,35.243122,-97.26603,365000.0
32,3.0,2.0,1298.0,0.2,44.28101,-73.98411,365000.0
7,3.0,3.0,1760.0,0.1399908172635445,39.69937,-75.54889,365000.0
21,5.0,3.0,2403.0,0.2299999999999999,45.03275,-92.997894,365000.0
14,3.0,2.0,1686.0,40.0,37.49329,-95.892944,365000.0
27,3.0,4.0,3035.0,0.21,40.77219,-96.6072,365000.0
35,3.0,3.0,2451.0,1.67,45.382687,-123.15081,365000.0
33,2.0,4.0,1910.0,0.065,39.24118,-84.40951,365000.0
6,3.0,2.0,2424.0,0.24,41.518555,-72.845215,365000.0
20,3.0,2.0,2595.0,0.3299999999999999,42.89049,-85.76377,365000.0
30,3.0,2.0,1861.0,0.09,34.98784,-106.61567,365000.0
18,5.0,3.0,2301.0,0.1558080808080808,39.34311,-76.56542,365000.0
41,3.0,3.0,2752.0,0.351,29.652254,-98.08367,365000.0
24,3.0,3.0,1533.0,0.084,46.583168,-112.037575,365000.0
45,3.0,2.0,1804.0,0.3,46.232162,-119.13952,364900.0
27,4.0,3.0,3224.0,0.39,40.750237,-96.683205,364900.0
9,3.0,2.0,1800.0,0.45,34.511417,-84.943596,364900.0
18,3.0,2.0,1728.0,0.1492194674012855,39.21691,-76.60811,364900.0
36,3.0,3.0,1372.0,0.2517,40.57427,-80.044365,364900.0
24,4.0,2.0,2122.0,0.2726,45.811047,-108.49574,364900.0
46,3.0,3.0,1872.0,0.3,43.20702,-88.10485,364500.0
8,3.0,3.0,1950.0,0.1699999999999999,30.41351,-86.73508,364500.0
17,6.0,4.0,2768.0,0.3299999999999999,42.477448,-73.167816,364000.0
23,4.0,2.0,2206.0,0.3299999999999999,34.887314,-90.00119,363900.0
43,3.0,2.0,1791.0,0.0,36.829784,-76.10894,362000.0
25,3.0,3.0,1690.0,0.2,35.814297,-78.46152,362000.0
9,3.0,3.0,1660.0,0.16,33.943493,-84.07992,360000.0
42,3.0,2.0,1482.0,0.16,40.65784,-111.9925,360000.0
9,3.0,3.0,1466.0,0.12,34.168648,-84.1681,360000.0
44,9.0,7.0,4398.0,0.5,44.042377,-72.60319,360000.0
41,3.0,3.0,1970.0,0.1463,30.59089,-97.87924,360000.0
14,4.0,2.0,3285.0,6.12,39.420303,-95.737495,360000.0
27,4.0,4.0,3296.0,0.2799999999999999,40.795513,-96.61784,360000.0
43,3.0,2.0,1733.0,0.0,36.906906,-76.22477,360000.0
45,3.0,2.0,1452.0,0.2052,46.071407,-118.311745,360000.0
48,4.0,2.0,1721.0,0.32,42.720226,-110.929955,360000.0
20,2.0,2.0,1400.0,0.19,44.725376,-85.600784,360000.0
28,3.0,1.0,1980.0,0.72,43.01763,-71.173935,360000.0
44,2.0,2.0,1080.0,0.3,42.960808,-72.88865,360000.0
15,3.0,2.0,1770.0,0.0699999999999999,38.246662,-85.73813,360000.0
12,5.0,3.0,1836.0,0.1699954086317722,41.7239,-88.40643,360000.0
25,4.0,3.0,1705.0,0.27,35.254173,-80.663124,360000.0
18,3.0,3.0,1692.0,0.0803489439853076,39.171856,-76.53826,360000.0
12,2.0,2.0,1783.0,0.2662993572084481,42.1003,-88.43477,360000.0
14,4.0,3.0,2235.0,0.1899908172635445,38.82391,-94.91942,360000.0
41,3.0,3.0,2378.0,0.1581,30.57182,-97.88205,360000.0
16,4.0,3.0,2301.0,0.15,30.388906,-91.099815,360000.0
36,3.0,3.0,1780.0,0.16,40.378803,-80.051445,360000.0
33,4.0,3.0,2743.0,0.2299999999999999,40.234715,-83.36256,360000.0
8,3.0,2.0,1720.0,0.1239669421487603,29.15106,-81.0495,360000.0
22,3.0,3.0,1822.0,0.1151974288337924,39.02049,-94.582436,360000.0
11,3.0,1.0,1104.0,0.15,43.61478,-116.39755,360000.0
45,3.0,3.0,2451.0,1.0,48.354862,-119.59087,360000.0
30,3.0,2.0,2105.0,0.21,32.27197,-106.772484,360000.0
36,3.0,3.0,2000.0,1.0,40.530598,-79.67271,360000.0
12,2.0,2.0,1208.0,0.1480716253443526,42.028843,-87.800255,360000.0
19,2.0,2.0,1000.0,0.12,44.965702,-70.65555,359999.0
30,3.0,2.0,1381.0,0.5,35.270496,-106.623695,359999.0
41,4.0,3.0,2370.0,1.4,32.18077,-95.31649,359999.0
36,3.0,2.0,1188.0,1.7,39.77549,-75.94547,359995.0
38,4.0,4.0,2558.0,6.0,33.969727,-80.79856,359900.0
37,3.0,2.0,2300.0,0.0707759412304866,41.83776,-71.419914,359900.0
1,3.0,2.0,1900.0,20.0,30.499058,-88.33377,359900.0
3,3.0,2.0,1197.0,0.1446969696969696,33.66842,-112.28316,359900.0
28,3.0,2.0,1956.0,0.4600091827364554,43.24133,-71.15015,359900.0
11,3.0,1.0,1638.0,0.9,43.940678,-111.62863,359900.0
47,3.0,2.0,1944.0,11.276,39.61913,-78.03898,359900.0
22,4.0,3.0,2223.0,0.28,37.05284,-93.21233,359900.0
33,4.0,3.0,2635.0,0.4,41.56548,-83.604675,359900.0
41,3.0,3.0,1614.0,0.0539485766758494,29.799849,-95.35401,359900.0
40,4.0,2.0,1832.0,0.3299999999999999,35.43254,-86.808586,359900.0
2,4.0,4.0,3305.0,0.3329,35.818764,-90.73976,359900.0
28,3.0,2.0,2429.0,0.7699999999999999,43.743767,-71.4102,359900.0
34,3.0,3.0,2292.0,0.29,36.099876,-95.93169,359900.0
12,3.0,3.0,1754.0,0.3,41.746227,-88.16116,359900.0
0,3.0,3.0,1578.0,0.42,60.487514,-151.107,359900.0
47,3.0,2.0,2358.0,0.2303030303030303,39.20859,-77.8199,359900.0
28,2.0,1.0,1192.0,0.27,43.48444,-71.23534,359900.0
34,4.0,3.0,2329.0,0.218,36.025402,-95.77255,359900.0
6,3.0,2.0,1987.0,1.02,41.4864,-72.6659,359900.0
27,4.0,3.0,2303.0,0.0022956841138659,40.72343,-99.06929,359900.0
22,5.0,4.0,2398.0,0.1725436179981634,38.996918,-94.20168,359900.0
1,3.0,2.0,1874.0,20.0,30.441343,-88.31281,359900.0
12,4.0,3.0,2729.0,0.31,40.09638,-88.2053,359900.0
0,2.0,2.0,1200.0,0.19,61.588238,-149.137,359500.0
9,4.0,3.0,2804.0,0.17,34.95551,-85.315094,359020.0
0,3.0,2.0,2002.0,0.3,60.5586,-151.1216,359000.0
25,2.0,2.0,770.0,0.15,36.048233,-81.903404,359000.0
37,2.0,1.0,976.0,0.1460055096418732,41.67193,-71.19295,359000.0
14,4.0,3.0,1992.0,0.19,38.84679,-94.78116,359000.0
30,2.0,2.0,930.0,0.3,36.41114,-105.57369,359000.0
29,4.0,3.0,1808.0,0.1836088154269972,39.954433,-74.561386,359000.0
41,4.0,3.0,2120.0,0.2021,30.331858,-97.56198,359000.0
20,4.0,3.0,3584.0,0.19,42.635624,-82.89754,359000.0
8,2.0,2.0,1154.0,0.1003213957759412,26.557896,-80.087296,359000.0
40,3.0,4.0,1560.0,1.0,35.355827,-85.041504,359000.0
39,3.0,3.0,1738.0,0.2324380165289256,44.381214,-100.35421,359000.0
44,1.0,1.0,1515.0,6.14,43.751896,-72.260735,359000.0
28,3.0,2.0,1248.0,1.33,42.89973,-71.30441,359000.0
6,4.0,2.0,1401.0,0.5900000000000001,41.394363,-72.925804,359000.0
28,2.0,1.0,964.0,0.15,43.00226,-71.50641,359000.0
47,4.0,4.0,2900.0,46.0,38.970432,-81.545616,359000.0
43,3.0,3.0,1672.0,0.5,37.499,-77.159355,359000.0
40,3.0,2.0,1350.0,0.2299999999999999,36.07922,-86.66855,359000.0
40,3.0,2.0,2160.0,11.3,35.02135,-84.38592,359000.0
26,5.0,3.0,2852.0,0.1727272727272727,46.86808,-102.782845,359000.0
28,4.0,2.0,2160.0,1.7,43.68101,-71.12274,359000.0
47,4.0,2.0,2300.0,0.1890909090909091,38.051304,-81.108246,359000.0
44,3.0,1.0,1296.0,2.4,43.253944,-72.85811,359000.0
41,4.0,3.0,2242.0,0.1377,29.753523,-95.793594,358900.0
0,3.0,2.0,1255.0,1.04,61.538376,-149.72134,358000.0
31,3.0,2.0,1227.0,0.09,36.14257,-115.04965,358000.0
11,3.0,2.0,1244.0,0.1379999999999999,43.629204,-116.60265,357990.0
16,4.0,3.0,2568.0,0.2799999999999999,30.398243,-91.035774,357000.0
47,3.0,4.0,3373.0,0.6599999999999999,37.7724,-81.07502,357000.0
30,3.0,2.0,1876.0,0.5300045913682278,32.36127,-106.854004,357000.0
8,4.0,2.0,1817.0,0.3,27.670645,-82.32874,356400.0
16,4.0,3.0,2046.0,0.179,32.617996,-93.73408,356000.0
8,3.0,2.0,1555.0,0.3,27.670769,-82.3282,355800.0
40,3.0,2.0,1426.0,0.13,36.32723,-86.61212,355500.0
25,3.0,3.0,1760.0,0.1,36.030144,-78.91072,355000.0
45,2.0,2.0,1056.0,0.18,47.942677,-122.88641,355000.0
0,3.0,2.0,2280.0,3.4,64.930565,-148.0383,355000.0
36,3.0,2.0,1762.0,0.15,40.78958,-77.85353,355000.0
38,3.0,2.0,1214.0,0.2799999999999999,33.85323,-78.66038,355000.0
9,3.0,2.0,1632.0,0.15,32.227077,-81.28027,355000.0
26,10.0,4.0,4726.0,0.3431129476584022,46.881374,-102.792366,355000.0
8,4.0,2.0,1867.0,0.36,28.60451,-80.83441,355000.0
1,3.0,2.0,2132.0,0.45,34.698223,-86.79937,355000.0
23,3.0,2.0,2012.0,1.5,34.80595,-89.91247,355000.0
23,4.0,2.0,2043.0,0.6473829201101928,33.37916,-88.801186,355000.0
22,3.0,2.0,1808.0,1.0,38.988186,-92.55562,355000.0
45,5.0,2.0,1770.0,0.29,47.660416,-117.28803,355000.0
25,4.0,3.0,2313.0,0.76,35.519573,-78.74144,355000.0
26,4.0,3.0,2567.0,0.2329,46.82468,-100.74445,355000.0
18,3.0,3.0,2018.0,0.5780073461891644,39.260487,-75.84993,355000.0
27,3.0,3.0,1465.0,0.64,41.469734,-96.50194,355000.0
26,2.0,3.0,2191.0,0.26,47.913376,-97.079506,354900.0
43,3.0,3.0,1900.0,0.4599999999999999,36.827637,-76.463936,354900.0
12,4.0,3.0,3296.0,0.2799999999999999,42.29327,-89.00974,354900.0
26,4.0,3.0,2432.0,0.209366391184573,48.22938,-101.322075,354900.0
39,3.0,2.0,4242.0,105.0,44.90612,-97.11258,354900.0
28,3.0,2.0,2851.0,1.19,43.437996,-71.17118,354200.0
34,3.0,2.0,1850.0,0.179,36.008614,-95.723785,353900.0
39,4.0,2.0,2640.0,0.3655876951331497,44.90228,-97.10232,352900.0
26,4.0,2.0,2194.0,0.3271349862258953,46.897614,-96.90667,352900.0
48,4.0,2.0,2088.0,0.2401285583103765,41.133335,-104.74716,352500.0
22,4.0,3.0,2564.0,0.1949035812672176,39.24126,-94.63622,352500.0
34,4.0,2.0,2048.0,0.3292,35.659466,-97.746895,351000.0
41,4.0,3.0,2006.0,0.196,32.48948,-96.96321,350000.0
3,3.0,2.0,1824.0,1.0638,33.326183,-112.48503,350000.0
17,3.0,2.0,1296.0,1.73,42.34202,-72.41063,350000.0
25,4.0,3.0,2306.0,0.39,35.32712,-80.78393,350000.0
34,3.0,3.0,2861.0,0.3473,35.618507,-97.45687,350000.0
45,2.0,2.0,1208.0,0.1837,46.9741,-124.13984,350000.0
39,4.0,2.0,4098.0,3.18,44.87225,-98.539246,350000.0
25,4.0,2.0,1812.0,0.215,35.22298,-80.66051,350000.0
21,4.0,2.0,2400.0,1.4692378328741966e-05,44.995327,-93.0919,350000.0
